132	718965	24727
133	718816	24915
134	718616	25100
135	718420	25286
136	718286	25473
137	718185	25662
138	717921	25845
139	717710	26030
140	717509	26216
141	717235	26399
142	717076	26585
143	716780	26767
144	716695	26957
145	716497	27142
146	716323	27329
147	716198	27517
148	716007	27703
149	715826	27889
150	715867	28084
151	715554	28265
152	715368	28451
153	715175	28636
154	714903	28819
155	714801	29008
156	714615	29194
157	714684	29390
158	714505	29577
159	714321	29763
160	714480	29963
161	714406	30154
162	714181	30339
163	714119	30530
164	713985	30719
165	713882	30908
166	713716	31095
167	713521	31281
168	713437	31472
169	713265	31659
170	713088	31845
171	713093	32040
172	712938	32228
173	712787	32416
174	712717	32607
175	712434	32789
176	712239	32975
177	712207	33169
178	711960	33352
179	711809	33540
180	712014	33745
181	711842	33932
182	711769	34124
183	711637	34313
184	711436	34499
185	711319	34689
186	711005	34869
187	710848	35057
188	710892	35255
189	710692	35441
190	710483	35626
191	710292	35813
192	710103	35999
193	710038	36192
194	709882	36380
195	709756	36570
196	709578	36756
197	709366	36942
198	709210	37130
199	709039	37317
200	709033	37514
201	708815	37698
202	708647	37886
203	708461	38073
204	708292	38260
205	708100	38447
206	707978	38637
207	707706	38819
208	707590	39009
209	707462	39199
210	707259	39385
211	707100	39573
212	706981	39764
213	706750	39948
214	706596	40136
215	706427	40324
216	706371	40518
217	706274	40710
218	705974	40890
219	705798	41078
220	705675	41268
221	705566	41459
222	705434	41649
223	705286	41839
224	705172	42030
225	705039	42220
226	704868	42407
227	704784	42600
228	704549	42784
229	704372	42972
230	704198	43159
231	704029	43347
232	703778	43530
233	703622	43719
234	703413	43904
235	703310	44097
236	703170	44286
237	702955	44471
238	702786	44659
239	702544	44843
240	702350	45029
241	702248	45221
242	702093	45410
243	701877	45595
244	701708	45783
245	701499	45969
246	701287	46154
247	701228	46349
248	701038	46536
249	700854	46723
250	700669	46910
251	700464	47096
252	700296	47284
253	700136	47473
254	700031	47665
255	699875	47854
256	699675	48040
257	699487	48227
258	699312	48415
259	699130	48602
260	699124	48802
261	698995	48993
262	698778	49178
263	698629	49367
264	698567	49563
265	698391	49751
266	698228	49940
267	698111	50132
268	697992	50324
269	697827	50512
270	697698	50704
271	697527	50892
272	697346	51080
273	697185	51269
274	697080	51462
275	696917	51651
276	696783	51842
277	696724	52039
278	696550	52227
279	696400	52417
280	696251	52607
281	696082	52795
282	695882	52982
283	695899	53185
284	695794	53378
285	695617	53566
286	695688	53773
287	695457	53957
288	695254	54144
289	695120	54335
290	694917	54521
291	694810	54715
292	694610	54901
293	694451	55091
294	694323	55283
295	694171	55473
296	693966	55659
297	693807	55849
298	693665	56040
299	693477	56227
300	693326	56418
301	693141	56605
302	692931	56791
303	692748	56979
304	692537	57164
305	692424	57358
306	692222	57544
307	692053	57733
308	691877	57922
309	691692	58109
310	691548	58300
311	691391	58490
312	691222	58679
313	691067	58870
314	690854	59055
315	690654	59241
316	690526	59434
317	690337	59621
318	690192	59812
319	689999	59999
320	689856	60191
321	689666	60378
322	689531	60570
323	689324	60756
324	689131	60943
325	689000	61136
326	688821	61324
327	688672	61515
328	688556	61709
329	688387	61898
330	688194	62085
331	688097	62281
332	687939	62471
333	687761	62660
334	687554	62846
335	687371	63034
336	687191	63222
337	687082	63417
338	686892	63604
339	686701	63791
340	686527	63980
341	686316	64166
342	686158	64356
343	685998	64546
344	685909	64743
345	685765	64935
346	685582	65123
347	685417	65313
348	685327	65510
349	685117	65696
350	684953	65886
351	684784	66075
352	684658	66269
353	684474	66457
354	684311	66647
355	684265	66849
356	684141	67043
357	683969	67232
358	683825	67424
359	683679	67616
360	683501	67805
361	683336	67995
362	683240	68192
363	683069	68382
364	682920	68573
365	682690	68757
366	682513	68946
367	682333	69135
368	682152	69323
369	681987	69513
370	681805	69702
371	681656	69894
372	681479	70083
373	681322	70274
374	681233	70472
375	681089	70664
376	680862	70848
377	680690	71038
378	680555	71231
379	680366	71419
380	680194	71609
381	680063	71803
382	679921	71996
383	679752	72186
384	679586	72376
385	679464	72571
386	679244	72756
387	679092	72947
388	678937	73139
389	678758	73328
390	678574	73516
391	678454	73712
392	678282	73902
393	678104	74091
394	677911	74278
395	677727	74467
396	677583	74660
397	677358	74844
398	677198	75035
399	677022	75224
400	676897	75419
401	676718	75608
402	676553	75799
403	676370	75988
404	676227	76181
405	676033	76368
406	675850	76557
407	675706	76750
408	675537	76940
409	675318	77125
410	675152	77316
411	674971	77505
412	674842	77699
413	674646	77887
414	674489	78078
415	674310	78268
416	674155	78460
417	673999	78652
418	673772	78835
419	673597	79025
420	673432	79216
421	673270	79407
422	673059	79593
423	672921	79787
424	672766	79979
425	672614	80171
426	672444	80362
427	672263	80551
428	672126	80745
429	671950	80935
430	671791	81127
431	671611	81316
432	671463	81509
433	671289	81699
434	671122	81890
435	670951	82080
436	670841	82278
437	670649	82466
438	670471	82655
439	670284	82844
440	670114	83034
441	669944	83225
442	669784	83417
443	669649	83612
444	669472	83801
445	669299	83992
446	669128	84182
447	668962	84373
448	668748	84558
449	668573	84748
450	668419	84941
451	668275	85135
452	668107	85326
453	667915	85514
454	667821	85714
455	667681	85909
456	667493	86097
457	667384	86296
458	667211	86486
459	667032	86676
460	666843	86864
461	666692	87058
462	666572	87255
463	666402	87446
464	666225	87636
465	666062	87828
466	665910	88021
467	665736	88212
468	665556	88401
469	665365	88589
470	665215	88783
471	665030	88972
472	664846	89161
473	664787	89367
474	664606	89556
475	664393	89742
476	664237	89935
477	664097	90130
478	663942	90323
479	663763	90513
480	663643	90711
481	663463	90900
482	663300	91093
483	663145	91286
484	662965	91476
485	662773	91664
486	662654	91862
487	662489	92054
488	662314	92244
489	662131	92434
490	661949	92623
491	661771	92813
492	661612	93006
493	661435	93197
494	661272	93389
495	661124	93583
496	660953	93775
497	660794	93967
498	660618	94158
499	660453	94350
500	660299	94544
501	660100	94731
502	659917	94920
503	659744	95111
504	659607	95308
505	659419	95496
506	659211	95682
507	659032	95872
508	658853	96063
509	658660	96251
510	658503	96444
511	658322	96634
512	658115	96820
513	657945	97012
514	657759	97201
515	657592	97393
516	657438	97587
517	657256	97776
518	657082	97967
519	656897	98157
520	656769	98354
521	656571	98542
522	656356	98727
523	656195	98920
524	656020	99110
525	655834	99300
526	655692	99496
527	655511	99686
528	655339	99877
529	655147	100065
530	654972	100256
531	654835	100453
532	654651	100642
533	654442	100828
534	654284	101022
535	654118	101214
536	653932	101403
537	653758	101594
538	653675	101800
539	653534	101996
540	653353	102186
541	653186	102379
542	653015	102570
543	652891	102769
544	652718	102961
545	652559	103154
546	652472	103360
547	652316	103554
548	652137	103744
549	651959	103935
550	651885	104142
551	651717	104335
552	651557	104528
553	651373	104718
554	651189	104908
555	651063	105107
556	650903	105301
557	650731	105493
558	650578	105688
559	650414	105881
560	650240	106072
561	650067	106264
562	649900	106457
563	649749	106652
564	649547	106839
565	649381	107032
566	649216	107225
567	649038	107416
568	648881	107611
569	648698	107801
570	648506	107989
571	648344	108183
572	648175	108375
573	648042	108574
574	647841	108761
575	647664	108952
576	647493	109145
577	647318	109336
578	647169	109532
579	646997	109724
580	646819	109915
581	646693	110115
582	646488	110302
583	646329	110496
584	646150	110687
585	645953	110875
586	645774	111066
587	645608	111259
588	645428	111450
589	645282	111647
590	645087	111835
591	644899	112024
592	644742	112219
593	644556	112409
594	644400	112604
595	644187	112789
596	643997	112978
597	643870	113178
598	643694	113370
599	643521	113562
600	643370	113758
601	643178	113947
602	643013	114141
603	642837	114332
604	642647	114521
605	642496	114717
606	642323	114910
607	642147	115101
608	641978	115294
609	641766	115480
610	641588	115671
611	641404	115861
612	641222	116052
613	641076	116249
614	640890	116439
615	640718	116631
616	640500	116816
617	640320	117007
618	640148	117199
619	639973	117391
620	639790	117582
621	639605	117772
622	639426	117963
623	639247	118154
624	639084	118348
625	638899	118539
626	638705	118727
627	638533	118920
628	638383	119116
629	638219	119311
630	638048	119503
631	637900	119701
632	637716	119891
633	637537	120082
634	637369	120276
635	637190	120467
636	637018	120660
637	636823	120848
638	636645	121040
639	636477	121233
640	636298	121425
641	636137	121620
642	635952	121810
643	635775	122002
644	635599	122194
645	635441	122389
646	635262	122581
647	635104	122776
648	634933	122969
649	634751	123160
650	634623	123362
651	634446	123554
652	634272	123746
653	634166	123952
654	633978	124142
655	633825	124339
656	633635	124528
657	633514	124731
658	633349	124925
659	633169	125117
660	633017	125314
661	632836	125505
662	632635	125692
663	632466	125886
664	632295	126079
665	632109	126270
666	631972	126470
667	631798	126663
668	631604	126851
669	631415	127041
670	631223	127230
671	631073	127428
672	630889	127619
673	630721	127812
674	630602	128017
675	630412	128206
676	630244	128400
677	630079	128595
678	629883	128783
679	629708	128976
680	629526	129167
681	629351	129360
682	629203	129558
683	629026	129750
684	628853	129944
685	628678	130136
686	628490	130326
687	628321	130520
688	628129	130710
689	627940	130899
690	627751	131089
691	627567	131280
692	627412	131477
693	627234	131669
694	627066	131864
695	626951	132069
696	626763	132259
697	626580	132450
698	626396	132642
699	626197	132829
700	626014	133020
701	625829	133211
702	625672	133408
703	625482	133598
704	625304	133790
705	625141	133985
706	624943	134174
707	624793	134372
708	624625	134566
709	624432	134755
710	624253	134948
711	624067	135138
712	623879	135328
713	623725	135526
714	623521	135713
715	623330	135902
716	623146	136093
717	622964	136285
718	622784	136477
719	622606	136669
720	622410	136858
721	622217	137047
722	622041	137240
723	621845	137428
724	621693	137626
725	621504	137816
726	621315	138006
727	621140	138199
728	620946	138388
729	620795	138587
730	620589	138773
731	620415	138966
732	620217	139155
733	620023	139343
734	619847	139536
735	619670	139729
736	619485	139920
737	619299	140111
738	619136	140307
739	618955	140499
740	618766	140689
741	618563	140875
742	618378	141066
743	618192	141257
744	617994	141445
745	617855	141647
746	617669	141837
747	617500	142032
748	617391	142241
749	617216	142434
750	617044	142628
751	616855	142818
752	616685	143013
753	616503	143205
754	616345	143402
755	616167	143595
756	615989	143787
757	615858	143991
758	615675	144183
759	615497	144375
760	615350	144576
761	615160	144766
762	614982	144958
763	614825	145156
764	614639	145347
765	614463	145540
766	614282	145732
767	614100	145924
768	613904	146113
769	613730	146307
770	613594	146510
771	613441	146709
772	613242	146896
773	613069	147090
774	612887	147282
775	612756	147487
776	612591	147683
777	612409	147875
778	612241	148070
779	612060	148263
780	611879	148455
781	611722	148653
782	611533	148843
783	611355	149036
784	611205	149236
785	611023	149428
786	610836	149619
787	610661	149813
788	610483	150006
789	610301	150198
790	610116	150390
791	609945	150585
792	609765	150777
793	609581	150969
794	609417	151165
795	609218	151353
796	609040	151547
797	608858	151739
798	608692	151935
799	608515	152128
800	608327	152319
801	608169	152517
802	607994	152711
803	607797	152900
804	607626	153095
805	607437	153285
806	607249	153476
807	607088	153674
808	606917	153869
809	606732	154060
810	606539	154250
811	606357	154442
812	606174	154634
813	605997	154827
814	605822	155022
815	605642	155214
816	605469	155409
817	605281	155600
818	605111	155795
819	604924	155986
820	604743	156179
821	604552	156369
822	604366	156560
823	604181	156752
824	604005	156946
825	603822	157138
826	603633	157328
827	603447	157520
828	603264	157712
829	603092	157907
830	602910	158099
831	602754	158299
832	602568	158490
833	602381	158681
834	602223	158880
835	602043	159073
836	601854	159264
837	601667	159455
838	601480	159646
839	601311	159842
840	601127	160034
841	600961	160231
842	600780	160423
843	600596	160615
844	600448	160817
845	600273	161011
846	600097	161205
847	599936	161404
848	599737	161592
849	599561	161786
850	599380	161979
851	599217	162176
852	599039	162370
853	598846	162560
854	598642	162747
855	598457	162938
856	598277	163131
857	598093	163323
858	597907	163515
859	597723	163707
860	597581	163911
861	597408	164106
862	597232	164300
863	597048	164492
864	596861	164684
865	596708	164885
866	596525	165077
867	596352	165272
868	596169	165465
869	595998	165660
870	595827	165856
871	595642	166048
872	595505	166254
873	595320	166445
874	595120	166633
875	594928	166823
876	594763	167021
877	594625	167226
878	594447	167420
879	594263	167612
880	594080	167805
881	593905	168000
882	593738	168197
883	593560	168391
884	593378	168584
885	593191	168775
886	593019	168971
887	592836	169164
888	592447	169298
889	592271	169492
890	592094	169686
891	591918	169881
892	591737	170074
893	591557	170267
894	591378	170461
895	591202	170656
896	591006	170845
897	590836	171041
898	590665	171237
899	590487	171431
900	590303	171624
901	590123	171817
902	589961	172016
903	589776	172208
904	589614	172407
905	589425	172598
906	589218	172784
907	589048	172980
908	588866	173173
909	588698	173370
910	588508	173561
911	588315	173751
912	588023	173911
913	587840	174104
914	587649	174294
915	587481	174491
916	587284	174680
917	587091	174870
918	586917	175065
919	586729	175256
920	586570	175456
921	586377	175646
922	586194	175839
923	586036	176039
924	585854	176232
925	585671	176425
926	585491	176619
927	585291	176806
928	585109	176999
929	584920	177191
930	584730	177381
931	584546	177574
932	584360	177766
933	584182	177960
934	584030	178162
935	583846	178355
936	583666	178548
937	583468	178737
938	583278	178927
939	583120	179128
940	582940	179322
941	582760	179516
942	582599	179715
943	582427	179912
944	582256	180108
945	582069	180300
946	581902	180498
947	581713	180689
948	581528	180881
949	581355	181077
950	581217	181284
951	581037	181479
952	580855	181672
953	580679	181867
954	580486	182057
955	580305	182250
956	580114	182441
957	579961	182644
958	579762	182832
959	579577	183024
960	579416	183224
961	579229	183416
962	579053	183611
963	578886	183809
964	578698	184001
965	578511	184193
966	578342	184390
967	578159	184583
968	577968	184774
969	577790	184969
970	577620	185166
971	577429	185357
972	577248	185551
973	577048	185738
974	576866	185932
975	576704	186132
976	576523	186325
977	576337	186518
978	576150	186709
979	575947	186897
980	575747	187084
981	575581	187283
982	575401	187477
983	575224	187672
984	575036	187864
985	574844	188054
986	574665	188249
987	574477	188440
988	574304	188637
989	574109	188826
990	573931	189021
991	573750	189215
992	573563	189407
993	573378	189600
994	573190	189791
995	573022	189990
996	572848	190186
997	572652	190375
998	572479	190572
999	572298	190766
1000	572118	190960
1001	571949	191158
1002	571771	191353
1003	571581	191544
1004	571426	191747
1005	571240	191939
1006	571061	192134
1007	570927	192344
1008	570781	192550
1009	570658	192764
1010	570516	192971
1011	570371	193178
1012	570245	193390
1013	570095	193595
1014	569946	193800
1015	569762	193994
1016	569580	194188
1017	569419	194389
1018	569223	194578
1019	569025	194767
1020	568844	194961
1021	568657	195153
1022	568482	195350
1023	568292	195541
1024	568096	195730
1025	567914	195924
1026	567745	196123
1027	567569	196319
1028	567385	196512
1029	567211	196709
1030	567009	196896
1031	566819	197088
1032	566638	197282
1033	566443	197472
1034	566260	197665
1035	566115	197873
1036	565929	198065
1037	565741	198257
1038	565564	198453
1039	565382	198647
1040	565189	198838
1041	565005	199031
1042	564867	199241
1043	564697	199439
1044	564509	199631
1045	564360	199837
1046	564182	200033
1047	564004	200229
1048	563824	200424
1049	563638	200616
1050	563450	200809
1051	563272	201004
1052	563087	201198
1053	562909	201393
1054	562726	201588
1055	562542	201781
1056	562351	201972
1057	562178	202170
1058	562000	202366
1059	561808	202556
1060	561615	202747
1061	561436	202942
1062	561267	203141
1063	561085	203336
1064	560908	203532
1065	560765	203740
1066	560588	203937
1067	560401	204129
1068	560237	204330
1069	560061	204527
1070	559868	204717
1071	559689	204913
1072	559522	205113
1073	559339	205307
1074	559162	205504
1075	558969	205694
1076	558798	205893
1077	558615	206087
1078	558430	206280
1079	558247	206474
1080	558056	206666
1081	557881	206863
1082	557696	207057
1083	557516	207252
1084	557350	207452
1085	557153	207642
1086	556963	207833
1087	556773	208025
1088	556583	208217
1089	556397	208409
1090	556213	208603
1091	556032	208798
1092	555849	208993
1093	555663	209186
1094	555496	209386
1095	555319	209583
1096	555135	209777
1097	554955	209972
1098	554767	210165
1099	554579	210357
1100	554415	210559
1101	554227	210751
1102	554048	210947
1103	553853	211137
1104	553680	211335
1105	553496	211529
1106	553311	211723
1107	553138	211921
1108	552945	212112
1109	552758	212305
1110	552588	212504
1111	552399	212696
1112	552198	212884
1113	552021	213081
1114	551836	213274
1115	551652	213468
1116	551473	213664
1117	551283	213856
1118	551095	214049
1119	550904	214240
1120	550729	214438
1121	550546	214632
1122	550347	214821
1123	550171	215018
1124	549982	215210
1125	549793	215402
1126	549612	215598
1127	549426	215791
1128	549243	215986
1129	549053	216177
1130	548865	216370
1131	548689	216567
1132	548489	216755
1133	548308	216950
1134	548127	217146
1135	547937	217338
1136	547746	217529
1137	547567	217726
1138	547382	217919
1139	547203	218116
1140	547015	218308
1141	546831	218502
1142	546672	218707
1143	546480	218898
1144	546302	219094
1145	546116	219288
1146	545931	219482
1147	545752	219678
1148	545563	219871
1149	545386	220068
1150	545200	220261
1151	545016	220455
1152	544834	220651
1153	544643	220842
1154	544459	221037
1155	544297	221240
1156	544114	221435
1157	543934	221631
1158	543746	221824
1159	543556	222016
1160	543376	222212
1161	543185	222403
1162	543012	222602
1163	542819	222793
1164	542624	222983
1165	542431	223173
1166	542245	223367
1167	542060	223561
1168	541882	223758
1169	541690	223949
1170	541522	224150
1171	541333	224343
1172	541150	224538
1173	540961	224730
1174	540769	224921
1175	540606	225124
1176	540420	225318
1177	540235	225512
1178	540046	225705
1179	539857	225897
1180	539682	226096
1181	539489	226287
1182	539300	226479
1183	539127	226678
1184	538932	226868
1185	538748	227063
1186	538570	227260
1187	538376	227450
1188	538187	227643
1189	538005	227838
1190	537804	228025
1191	537624	228222
1192	537453	228422
1193	537263	228614
1194	537073	228806
1195	536887	229000
1196	536714	229199
1197	536525	229392
1198	536340	229586
1199	536162	229783
1200	535971	229975
1201	535785	230169
1202	535605	230366
1203	535411	230556
1204	535225	230750
1205	535045	230946
1206	534859	231140
1207	534675	231335
1208	534485	231527
1209	534293	231718
1210	534112	231914
1211	533923	232107
1212	533750	232306
1213	533559	232498
1214	533372	232691
1215	533195	232890
1216	533010	233084
1217	532813	233273
1218	532624	233466
1219	532438	233659
1220	532249	233852
1221	532056	234043
1222	531873	234238
1223	531683	234431
1224	531502	234627
1225	531313	234819
1226	531127	235014
1227	530960	235216
1228	530777	235411
1229	530582	235601
1230	530411	235802
1231	530234	236000
1232	530043	236192
1233	529863	236388
1234	529676	236582
1235	529484	236773
1236	529304	236970
1237	529116	237163
1238	528949	237366
1239	528763	237560
1240	528574	237753
1241	528396	237950
1242	528212	238145
1243	528020	238337
1244	527829	238529
1245	527649	238726
1246	527473	238924
1247	527287	239118
1248	527099	239311
1249	526911	239505
1250	526720	239696
1251	526562	239903
1252	526371	240095
1253	526186	240290
1254	526002	240485
1255	525813	240678
1256	525636	240877
1257	525447	241069
1258	525255	241260
1259	525072	241456
1260	524882	241649
1261	524693	241841
1262	524549	242055
1263	524363	242249
1264	524179	242445
1265	523995	242639
1266	523799	242829
1267	523614	243024
1268	523441	243224
1269	523253	243418
1270	523053	243606
1271	522873	243803
1272	522695	244001
1273	522510	244196
1274	522325	244390
1275	522163	244596
1276	521972	244788
1277	521793	244986
1278	521605	245179
1279	521423	245375
1280	521235	245569
1281	521037	245758
1282	520857	245955
1283	520671	246149
1284	520486	246344
1285	520301	246539
1286	520101	246727
1287	519914	246921
1288	519732	247117
1289	519550	247313
1290	519364	247507
1291	519173	247700
1292	518987	247894
1293	518801	248088
1294	518609	248280
1295	518422	248474
1296	518225	248663
1297	518031	248854
1298	517853	249052
1299	517675	249251
1300	517488	249444
1301	517298	249637
1302	517111	249831
1303	516930	250028
1304	516751	250226
1305	516562	250419
1306	516376	250614
1307	516193	250810
1308	515999	251000
1309	515813	251195
1310	515618	251385
1311	515431	251579
1312	515239	251771
1313	515059	251968
1314	514876	252164
1315	514686	252357
1316	514506	252555
1317	514312	252745
1318	514123	252938
1319	513949	253139
1320	513762	253333
1321	513577	253528
1322	513378	253716
1323	513188	253909
1324	513005	254105
1325	512814	254297
1326	512624	254490
1327	512431	254681
1328	512248	254877
1329	512062	255072
1330	511880	255268
1331	511691	255462
1332	511516	255662
1333	511334	255858
1334	511141	256050
1335	510957	256246
1336	510765	256437
1337	510593	256639
1338	510395	256827
1339	510198	257017
1340	510017	257214
1341	509859	257423
1342	509674	257618
1343	509483	257810
1344	509295	258004
1345	509114	258202
1346	508928	258397
1347	508745	258593
1348	508549	258782
1349	508351	258971
1350	508169	259168
1351	507992	259367
1352	507805	259562
1353	507614	259754
1354	507433	259951
1355	507251	260148
1356	507062	260342
1357	506873	260535
1358	506688	260730
1359	506504	260926
1360	506316	261120
1361	506134	261317
1362	505946	261511
1363	505756	261704
1364	505576	261902
1365	505383	262093
1366	505203	262291
1367	505014	262484
1368	504825	262677
1369	504640	262873
1370	504452	263067
1371	504269	263263
1372	504085	263459
1373	503893	263651
1374	503704	263845
1375	503535	264049
1376	503351	264245
1377	503162	264438
1378	502972	264631
1379	502776	264821
1380	502586	265014
1381	502406	265212
1382	502218	265406
1383	502025	265597
1384	501828	265786
1385	501644	265982
1386	501453	266175
1387	501259	266366
1388	501072	266560
1389	500886	266755
1390	500697	266949
1391	500507	267141
1392	500329	267341
1393	500141	267535
1394	499952	267728
1395	499774	267928
1396	499582	268120
1397	499396	268315
1398	499208	268509
1399	499023	268704
1400	498827	268894
1401	498635	269086
1402	498449	269281
1403	498260	269475
1404	498071	269668
1405	497884	269863
1406	497694	270056
1407	497509	270252
1408	497334	270453
1409	497144	270646
1410	496957	270841
1411	496772	271036
1412	496581	271228
1413	496392	271422
1414	496201	271614
1415	496025	271815
1416	495834	272008
1417	495640	272198
1418	495464	272400
1419	495274	272592
1420	495077	272782
1421	494891	272977
1422	494699	273169
1423	494511	273363
1424	494318	273555
1425	494128	273748
1426	493942	273943
1427	493763	274142
1428	493571	274334
1429	493389	274531
1430	493193	274721
1431	493007	274916
1432	492840	275123
1433	492656	275319
1434	492471	275515
1435	492300	275718
1436	492120	275917
1437	491934	276112
1438	491755	276312
1439	491571	276508
1440	491381	276701
1441	491211	276906
1442	491029	277104
1443	490838	277296
1444	490660	277496
1445	490475	277692
1446	490292	277889
1447	490102	278082
1448	489920	278280
1449	489731	278475
1450	489538	278666
1451	489357	278864
1452	489168	279058
1453	488982	279253
1454	488786	279443
1455	488592	279634
1456	488403	279828
1457	488210	280019
1458	488021	280213
1459	487845	280414
1460	487661	280612
1461	487481	280810
1462	487295	281006
1463	487103	281198
1464	486941	281407
1465	486757	281604
1466	486565	281797
1467	486388	281997
1468	486199	282191
1469	486012	282386
1470	485852	282597
1471	485654	282786
1472	485471	282983
1473	485291	283182
1474	485100	283375
1475	484912	283569
1476	484728	283766
1477	484538	283960
1478	484349	284154
1479	484163	284349
1480	483968	284540
1481	483774	284731
1482	483584	284924
1483	483393	285117
1484	483202	285310
1485	483029	285513
1486	482838	285706
1487	482644	285897
1488	482457	286093
1489	482268	286286
1490	482083	286483
1491	481900	286680
1492	481704	286870
1493	481518	287066
1494	481337	287265
1495	481143	287456
1496	480954	287650
1497	480767	287845
1498	480579	288040
1499	480393	288235
1500	480210	288433
1501	480024	288629
1502	479826	288817
1503	479642	289015
1504	479459	289213
1505	479264	289403
1506	479071	289595
1507	478884	289790
1508	478697	289985
1509	478507	290179
1510	478320	290374
1511	478131	290568
1512	477944	290764
1513	477757	290959
1514	477568	291153
1515	477378	291346
1516	477188	291540
1517	477000	291735
1518	476810	291928
1519	476625	292125
1520	476434	292318
1521	476255	292518
1522	476066	292712
1523	475874	292905
1524	475690	293102
1525	475498	293294
1526	475306	293486
1527	475130	293688
1528	474943	293884
1529	474754	294078
1530	474562	294270
1531	474371	294464
1532	474188	294661
1533	473992	294851
1534	473805	295046
1535	473614	295240
1536	473444	295446
1537	473258	295642
1538	473064	295833
1539	472877	296029
1540	472691	296224
1541	472509	296423
1542	472322	296619
1543	472132	296813
1544	471945	297008
1545	471777	297216
1546	471588	297410
1547	471398	297603
1548	471211	297799
1549	471025	297995
1550	470834	298188
1551	470644	298382
1552	470453	298575
1553	470259	298766
1554	470068	298959
1555	469901	299167
1556	469714	299363
1557	469520	299554
1558	469340	299755
1559	469144	299944
1560	468957	300140
1561	468772	300337
1562	468587	300534
1563	468397	300728
1564	468212	300925
1565	468042	301131
1566	467854	301326
1567	467665	301521
1568	467483	301720
1569	467291	301912
1570	467101	302106
1571	466916	302303
1572	466726	302497
1573	466536	302691
1574	466352	302888
1575	466165	303084
1576	465981	303282
1577	465792	303476
1578	465601	303669
1579	465421	303870
1580	465231	304064
1581	465043	304259
1582	464853	304453
1583	464662	304646
1584	464466	304835
1585	464267	305024
1586	464082	305221
1587	463893	305415
1588	463708	305613
1589	463515	305805
1590	463327	306000
1591	463138	306194
1592	462948	306388
1593	462757	306581
1594	462559	306769
1595	462370	306964
1596	462181	307159
1597	461996	307356
1598	461801	307547
1599	461610	307740
1600	461425	307937
1601	461236	308132
1602	461047	308326
1603	460859	308522
1604	460664	308712
1605	460481	308911
1606	460291	309105
1607	460103	309300
1608	459913	309493
1609	459720	309686
1610	459536	309884
1611	459340	310074
1612	459155	310271
1613	458968	310467
1614	458778	310661
1615	458591	310857
1616	458401	311051
1617	458220	311251
1618	458035	311448
1619	457846	311643
1620	457657	311837
1621	457470	312034
1622	457287	312232
1623	457097	312426
1624	456907	312621
1625	456719	312816
1626	456535	313014
1627	456346	313209
1628	456179	313418
1629	455990	313613
1630	455802	313809
1631	455627	314013
1632	455438	314208
1633	455251	314404
1634	455065	314601
1635	454871	314792
1636	454687	314991
1637	454502	315188
1638	454309	315380
1639	454124	315578
1640	453949	315782
1641	453765	315980
1642	453575	316175
1643	453397	316377
1644	453210	316573
1645	453015	316764
1646	452829	316961
1647	452631	317149
1648	452445	317346
1649	452262	317546
1650	452073	317740
1651	451885	317936
1652	451699	318133
1653	451509	318327
1654	451321	318522
1655	451125	318713
1656	450930	318903
1657	450753	319107
1658	450563	319301
1659	450377	319498
1660	450186	319691
1661	449997	319886
1662	449813	320085
1663	449620	320277
1664	449426	320469
1665	449241	320667
1666	449055	320863
